
Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery
ORD108814,837.35,0,Continental,Dinner,Bangalore,51
ORD108815,894.78,30,Indian,Lunch,Mumbai,54
ORD108816,765.49,20,Continental,Lunch,Mumbai,21
ORD108817,525.1,30,Italian,Breakfast,Hyderabad,33
ORD108818,755.91,30,Mexican,Lunch,Mumbai,53
ORD108819,509.38,30,Fast Food,Evening Snack,Mumbai,35
ORD108820,238.07,60,Continental,Lunch,Chennai,45
ORD108821,1192.44,0,Indian,Breakfast,Delhi,21
ORD108822,283.54,20,Italian,Lunch,Hyderabad,45
ORD108823,225.97,20,Chinese,Lunch,Delhi,26
ORD108824,1072.46,30,Italian,Dinner,Mumbai,51
ORD108825,466.93,30,Indian,Dinner,Hyderabad,53
ORD108826,832.81,20,Fast Food,Dinner,Hyderabad,57
ORD108827,495.46,0,Continental,Dinner,Bangalore,64
ORD108828,561.03,45,Continental,Lunch,Delhi,46
ORD108829,425.22,30,Continental,Evening Snack,Chennai,35
ORD108830,510.2,30,Chinese,Lunch,Mumbai,19
ORD108831,581.24,60,Indian,Lunch,Hyderabad,29
ORD108832,906.44,45,Mexican,Lunch,Mumbai,37
ORD108833,687.11,0,Chinese,Lunch,Hyderabad,60
ORD108834,1140.74,30,Italian,Lunch,Chennai,35
ORD108835,193.97,20,Indian,Breakfast,Bangalore,46
ORD108836,678.22,45,Indian,Breakfast,Delhi,62
ORD108837,763.44,0,Mexican,Lunch,Mumbai,45
ORD108838,1116.21,20,Fast Food,Evening Snack,Mumbai,21
ORD108839,201.62,30,Fast Food,Dinner,Chennai,47
ORD108840,752.17,60,Indian,Lunch,Hyderabad,35
ORD108841,1046.31,45,Italian,Dinner,Bangalore,37
ORD108842,404.02,30,Chinese,Dinner,Mumbai,64
ORD108843,1070.11,30,Italian,Dinner,Hyderabad,58
ORD108844,170.0,45,Fast Food,Lunch,Mumbai,25
ORD108845,919.08,30,Fast Food,Evening Snack,Mumbai,62
ORD108846,1129.77,45,Fast Food,Dinner,Mumbai,15
ORD108847,840.06,45,Italian,Dinner,Hyderabad,24
ORD108848,610.98,45,Indian,Evening Snack,Bangalore,27
ORD108849,197.13,0,Chinese,Dinner,Hyderabad,48
ORD108850,1116.12,20,Fast Food,Breakfast,Bangalore,28
ORD108851,643.81,20,Fast Food,Dinner,Bangalore,57
ORD108852,180.45,30,Fast Food,Evening Snack,Chennai,40
ORD108853,874.31,20,Fast Food,Lunch,Chennai,45
ORD108854,655.93,20,Mexican,Dinner,Delhi,56
ORD108855,280.56,20,Italian,Dinner,Hyderabad,44
ORD108856,374.99,60,Continental,Dinner,Delhi,41
ORD108857,217.72,20,Fast Food,Dinner,Mumbai,64
ORD108858,753.01,0,Chinese,Dinner,Mumbai,34
ORD108859,803.13,0,Indian,Breakfast,Mumbai,18
ORD108860,681.03,20,Italian,Dinner,Mumbai,51
ORD108861,1007.96,60,Italian,Evening Snack,Bangalore,30
ORD108862,1054.06,60,Italian,Lunch,Chennai,20
ORD108863,796.41,30,Italian,Breakfast,Mumbai,21
ORD108864,163.39,30,Italian,Dinner,Bangalore,54
ORD108865,879.99,30,Fast Food,Dinner,Delhi,22
ORD108866,588.9,0,Italian,Dinner,Delhi,58
ORD108867,743.84,20,Mexican,Lunch,Mumbai,15
ORD108868,831.53,30,Fast Food,Dinner,Mumbai,56
ORD108869,517.75,45,Fast Food,Dinner,Chennai,57
ORD108870,1112.95,30,Fast Food,Evening Snack,Delhi,61
ORD108871,290.67,20,Continental,Dinner,Chennai,28
ORD108872,855.09,60,Mexican,Dinner,Delhi,58
ORD108873,154.58,30,Mexican,Dinner,Mumbai,59
ORD108874,1120.88,45,Fast Food,Lunch,Hyderabad,26
ORD108875,268.13,20,Fast Food,Lunch,Chennai,57
ORD108876,249.63,0,Fast Food,Lunch,Mumbai,23
ORD108877,499.66,0,Italian,Breakfast,Hyderabad,40
ORD108878,542.24,60,Italian,Lunch,Bangalore,39
ORD108879,375.02,0,Italian,Dinner,Bangalore,27
ORD108880,764.38,30,Chinese,Lunch,Delhi,23
ORD108881,615.06,20,Indian,Evening Snack,Chennai,47
ORD108882,185.88,20,Indian,Dinner,Bangalore,47
ORD108883,485.63,20,Continental,Evening Snack,Hyderabad,19
ORD108884,1000.95,0,Mexican,Lunch,Bangalore,53
ORD108885,874.19,0,Mexican,Breakfast,Bangalore,19
ORD108886,911.11,0,Continental,Lunch,Hyderabad,55
ORD108887,883.02,0,Continental,Evening Snack,Delhi,58
ORD108888,476.52,0,Chinese,Dinner,Chennai,64
ORD108889,254.65,30,Continental,Lunch,Bangalore,19
ORD108890,436.09,0,Continental,Lunch,Delhi,49
ORD108891,1023.37,20,Continental,Lunch,Chennai,25
ORD108892,1179.49,30,Italian,Dinner,Delhi,29
ORD108893,668.54,0,Fast Food,Dinner,Chennai,61
ORD108894,160.19,60,Chinese,Breakfast,Chennai,27
ORD108895,297.05,20,Fast Food,Lunch,Chennai,61
ORD108896,488.18,60,Fast Food,Dinner,Bangalore,22
ORD108897,757.51,0,Fast Food,Dinner,Chennai,32
ORD108898,228.85,0,Italian,Dinner,Chennai,17
ORD108899,1140.53,30,Chinese,Evening Snack,Mumbai,24
ORD108900,533.34,20,Indian,Dinner,Chennai,44
ORD108901,1108.21,30,Mexican,Dinner,Delhi,22
ORD108902,969.55,20,Mexican,Dinner,Bangalore,41
ORD108903,943.21,20,Indian,Lunch,Delhi,34
ORD108904,787.06,45,Continental,Evening Snack,Chennai,20
ORD108905,808.12,0,Indian,Dinner,Delhi,34
ORD108906,819.9,20,Chinese,Breakfast,Hyderabad,40
ORD108907,810.16,20,Indian,Dinner,Bangalore,16
ORD108908,731.41,30,Mexican,Lunch,Delhi,50
ORD108909,1185.73,0,Mexican,Lunch,Hyderabad,56
ORD108910,918.91,30,Continental,Lunch,Bangalore,39
ORD108911,965.79,20,Indian,Dinner,Delhi,23
ORD108912,1066.09,60,Continental,Evening Snack,Hyderabad,58
ORD108913,376.42,30,Italian,Evening Snack,Bangalore,32
ORD108914,237.99,0,Chinese,Breakfast,Hyderabad,31
ORD108915,657.04,30,Fast Food,Dinner,Mumbai,49
ORD108916,689.78,30,Continental,Breakfast,Delhi,54
ORD108917,1020.64,30,Mexican,Lunch,Delhi,25
ORD108918,615.97,20,Fast Food,Dinner,Chennai,22
ORD108919,749.4,20,Chinese,Breakfast,Chennai,52
ORD108920,703.42,20,Fast Food,Evening Snack,Delhi,59
ORD108921,190.11,0,Italian,Dinner,Bangalore,15
ORD108922,795.98,30,Indian,Breakfast,Mumbai,48
ORD108923,1019.45,30,Italian,Lunch,Bangalore,22
ORD108924,315.38,20,Indian,Dinner,Delhi,29
ORD108925,774.05,30,Indian,Dinner,Delhi,54
ORD108926,773.29,20,Continental,Breakfast,Chennai,21
ORD108927,322.39,20,Chinese,Lunch,Delhi,56
ORD108928,279.64,30,Fast Food,Dinner,Delhi,57
ORD108929,1179.05,45,Chinese,Dinner,Chennai,62
ORD108930,563.41,30,Italian,Evening Snack,Chennai,37
ORD108931,388.79,30,Mexican,Breakfast,Hyderabad,24
ORD108932,329.89,20,Italian,Evening Snack,Bangalore,27
ORD108933,850.98,0,Italian,Dinner,Delhi,60
ORD108934,789.92,30,Continental,Evening Snack,Chennai,24
ORD108935,825.73,20,Fast Food,Lunch,Mumbai,54
ORD108936,242.41,30,Mexican,Dinner,Hyderabad,24
ORD108937,1088.21,20,Continental,Lunch,Bangalore,59
ORD108938,558.73,30,Chinese,Evening Snack,Mumbai,27
ORD108939,479.04,30,Continental,Dinner,Bangalore,19
ORD108940,635.48,45,Fast Food,Dinner,Bangalore,22
ORD108941,559.57,45,Italian,Lunch,Bangalore,51
ORD108942,1056.76,0,Chinese,Lunch,Delhi,63
ORD108943,1125.72,20,Continental,Breakfast,Chennai,60
ORD108944,468.63,45,Indian,Lunch,Bangalore,29
ORD108945,1057.13,20,Italian,Breakfast,Hyderabad,39
ORD108946,970.6,30,Italian,Lunch,Chennai,31
ORD108947,1127.35,0,Continental,Dinner,Bangalore,20
ORD108948,408.04,30,Mexican,Breakfast,Chennai,44
ORD108949,755.81,20,Fast Food,Dinner,Chennai,49
ORD108950,438.27,45,Indian,Lunch,Delhi,59
ORD108951,1015.3,20,Continental,Dinner,Delhi,60
ORD108952,155.59,20,Italian,Lunch,Mumbai,20
ORD108953,743.06,0,Fast Food,Evening Snack,Chennai,58
ORD108954,506.16,30,Italian,Evening Snack,Bangalore,32
ORD108955,488.82,60,Italian,Breakfast,Chennai,45
ORD108956,827.15,0,Fast Food,Dinner,Hyderabad,47
ORD108957,1044.06,0,Fast Food,Lunch,Bangalore,36
ORD108958,789.66,20,Fast Food,Lunch,Mumbai,34
ORD108959,1045.83,30,Continental,Evening Snack,Mumbai,27
ORD108960,427.83,60,Chinese,Breakfast,Chennai,61
ORD108961,695.48,0,Fast Food,Dinner,Hyderabad,32
ORD108962,623.06,30,Mexican,Lunch,Hyderabad,54
ORD108963,162.23,20,Continental,Evening Snack,Mumbai,33
ORD108964,734.65,0,Continental,Lunch,Mumbai,36
ORD108965,844.6,0,Italian,Dinner,Delhi,34
ORD108966,771.51,60,Mexican,Breakfast,Chennai,47
ORD108967,923.09,45,Italian,Lunch,Mumbai,38
ORD108968,749.91,20,Indian,Lunch,Chennai,17
ORD108969,220.09,60,Indian,Lunch,Hyderabad,32
ORD108970,272.27,0,Italian,Breakfast,Chennai,61
ORD108971,776.3,20,Indian,Dinner,Mumbai,59
ORD108972,438.73,30,Indian,Dinner,Mumbai,32
ORD108973,233.63,60,Italian,Breakfast,Delhi,62
ORD108974,601.08,20,Indian,Dinner,Mumbai,39
ORD108975,732.04,45,Chinese,Lunch,Hyderabad,34
ORD108976,495.18,60,Italian,Breakfast,Mumbai,44
ORD108977,906.46,0,Chinese,Evening Snack,Hyderabad,58
ORD108978,825.96,20,Continental,Dinner,Delhi,35
ORD108979,499.46,0,Chinese,Lunch,Delhi,55
ORD108980,942.62,30,Fast Food,Lunch,Chennai,48
ORD108981,831.13,30,Fast Food,Dinner,Chennai,28
ORD108982,819.32,0,Continental,Lunch,Hyderabad,15
ORD108983,731.1,20,Fast Food,Breakfast,Mumbai,46
ORD108984,161.96,30,Mexican,Dinner,Hyderabad,45
ORD108985,881.33,30,Indian,Breakfast,Mumbai,31
ORD108986,544.84,30,Mexican,Lunch,Delhi,38
ORD108987,1139.74,0,Indian,Lunch,Chennai,20
ORD108988,1008.88,20,Continental,Dinner,Chennai,25
ORD108989,767.08,0,Italian,Lunch,Delhi,29
ORD108990,414.79,30,Indian,Lunch,Mumbai,38
ORD108991,363.9,30,Chinese,Dinner,Mumbai,37
ORD108992,507.4,30,Fast Food,Lunch,Hyderabad,32
ORD108993,650.4,0,Continental,Dinner,Chennai,49
ORD108994,460.87,30,Chinese,Lunch,Bangalore,26
ORD108995,690.68,45,Indian,Dinner,Hyderabad,19
ORD108996,323.64,30,Fast Food,Evening Snack,Bangalore,52
ORD108997,1176.6,45,Fast Food,Breakfast,Chennai,46
ORD108998,263.32,20,Continental,Lunch,Hyderabad,61
ORD108999,1128.54,20,Chinese,Dinner,Mumbai,51
ORD109000,1109.26,20,Continental,Lunch,Chennai,48
ORD109001,701.63,30,Continental,Lunch,Mumbai,60
ORD109002,911.16,20,Indian,Lunch,Bangalore,24
ORD109003,607.85,20,Indian,Lunch,Bangalore,17
ORD109004,811.54,30,Mexican,Breakfast,Delhi,52
ORD109005,507.6,30,Italian,Evening Snack,Hyderabad,42
ORD109006,466.22,0,Indian,Evening Snack,Mumbai,29
ORD109007,757.14,60,Italian,Breakfast,Delhi,17
ORD109008,673.04,30,Italian,Lunch,Delhi,62
ORD109009,758.51,20,Continental,Lunch,Delhi,57
ORD109010,450.99,60,Indian,Dinner,Mumbai,31
ORD109011,535.31,0,Italian,Lunch,Chennai,50
ORD109012,238.09,30,Mexican,Lunch,Chennai,24
ORD109013,204.89,45,Chinese,Evening Snack,Chennai,52
ORD109014,416.13,20,Italian,Evening Snack,Bangalore,24
ORD109015,227.96,30,Chinese,Lunch,Hyderabad,25
ORD109016,258.96,45,Mexican,Lunch,Delhi,56
ORD109017,1003.57,20,Chinese,Evening Snack,Chennai,40
ORD109018,190.82,20,Fast Food,Evening Snack,Delhi,45
ORD109019,841.89,20,Mexican,Lunch,Bangalore,35
ORD109020,436.19,20,Indian,Lunch,Delhi,18
ORD109021,1065.12,0,Fast Food,Lunch,Bangalore,32
ORD109022,659.24,20,Indian,Lunch,Bangalore,38
ORD109023,470.86,45,Italian,Dinner,Chennai,18
ORD109024,693.52,30,Continental,Evening Snack,Delhi,43
ORD109025,551.06,20,Indian,Lunch,Mumbai,53
ORD109026,742.52,60,Indian,Dinner,Bangalore,28
ORD109027,270.26,30,Indian,Lunch,Hyderabad,52
ORD109028,1196.84,20,Indian,Evening Snack,Hyderabad,23
ORD109029,596.83,30,Fast Food,Lunch,Chennai,51
ORD109030,515.64,30,Mexican,Dinner,Bangalore,60
ORD109031,895.72,30,Fast Food,Lunch,Bangalore,62
ORD109032,532.09,20,Italian,Dinner,Mumbai,16
ORD109033,1024.94,20,Fast Food,Evening Snack,Chennai,39
ORD109034,626.98,20,Mexican,Breakfast,Delhi,16
ORD109035,905.54,0,Indian,Dinner,Mumbai,51
ORD109036,262.83,20,Mexican,Evening Snack,Chennai,40
ORD109037,1038.43,20,Continental,Lunch,Mumbai,24
ORD109038,922.5,0,Continental,Dinner,Delhi,26
ORD109039,372.3,45,Indian,Lunch,Mumbai,25
ORD109040,302.55,30,Italian,Dinner,Hyderabad,38
ORD109041,482.11,20,Fast Food,Dinner,Hyderabad,52
ORD109042,1174.87,60,Chinese,Lunch,Mumbai,61
ORD109043,419.67,60,Italian,Lunch,Mumbai,45
ORD109044,628.93,0,Continental,Dinner,Mumbai,51
ORD109045,181.52,30,Continental,Evening Snack,Mumbai,24
ORD109046,567.09,45,Italian,Lunch,Mumbai,45
ORD109047,749.89,0,Indian,Lunch,Bangalore,28
ORD109048,1150.78,0,Mexican,Breakfast,Delhi,38
ORD109049,692.57,20,Continental,Evening Snack,Chennai,27
ORD109050,1010.06,20,Continental,Lunch,Mumbai,34
ORD109051,724.48,60,Chinese,Dinner,Hyderabad,64
ORD109052,192.82,30,Mexican,Dinner,Bangalore,59
ORD109053,480.76,0,Italian,Lunch,Hyderabad,19
ORD109054,754.33,30,Continental,Lunch,Chennai,51
ORD109055,1148.12,0,Fast Food,Evening Snack,Bangalore,45
ORD109056,1052.09,20,Mexican,Breakfast,Chennai,63
ORD109057,389.77,20,Italian,Evening Snack,Mumbai,43
ORD109058,381.12,20,Mexican,Dinner,Chennai,25
ORD109059,361.23,20,Chinese,Lunch,Chennai,18
ORD109060,1118.62,30,Continental,Dinner,Hyderabad,41
ORD109061,1045.3,20,Continental,Evening Snack,Mumbai,29
ORD109062,963.63,45,Chinese,Lunch,Hyderabad,44
ORD109063,562.37,0,Chinese,Breakfast,Bangalore,50
ORD109064,679.6,30,Indian,Breakfast,Mumbai,42
ORD109065,637.55,45,Italian,Breakfast,Mumbai,15
ORD109066,416.07,0,Continental,Evening Snack,Chennai,33
ORD109067,680.28,30,Mexican,Evening Snack,Delhi,22
ORD109068,182.02,30,Chinese,Evening Snack,Mumbai,62
ORD109069,288.4,20,Indian,Breakfast,Hyderabad,43
ORD109070,1080.92,0,Chinese,Evening Snack,Hyderabad,26
ORD109071,939.26,30,Chinese,Lunch,Chennai,34
ORD109072,594.01,20,Fast Food,Evening Snack,Hyderabad,53
ORD109073,693.01,20,Fast Food,Dinner,Chennai,17
ORD109074,538.5,30,Continental,Breakfast,Bangalore,20
ORD109075,927.82,60,Italian,Dinner,Hyderabad,61
ORD109076,973.4,20,Fast Food,Lunch,Mumbai,20
ORD109077,951.45,30,Continental,Evening Snack,Bangalore,51
ORD109078,908.74,60,Mexican,Dinner,Mumbai,53
ORD109079,364.73,0,Chinese,Dinner,Bangalore,63
ORD109080,504.87,30,Fast Food,Breakfast,Delhi,52
ORD109081,643.34,0,Mexican,Lunch,Chennai,21
ORD109082,497.33,45,Mexican,Dinner,Delhi,27
ORD109083,942.69,20,Chinese,Lunch,Bangalore,53
ORD109084,495.82,20,Fast Food,Dinner,Delhi,37
ORD109085,295.14,30,Fast Food,Lunch,Delhi,15
ORD109086,568.99,30,Italian,Dinner,Hyderabad,56
ORD109087,1178.91,20,Mexican,Dinner,Delhi,62
ORD109088,387.18,30,Mexican,Lunch,Mumbai,32
ORD109089,792.77,60,Mexican,Dinner,Delhi,41
ORD109090,604.62,45,Fast Food,Dinner,Mumbai,15
ORD109091,224.58,30,Chinese,Lunch,Mumbai,60
ORD109092,662.27,60,Italian,Dinner,Delhi,34
ORD109093,887.27,45,Chinese,Breakfast,Delhi,51
ORD109094,688.88,30,Chinese,Breakfast,Bangalore,51
ORD109095,1065.71,60,Italian,Dinner,Chennai,20
ORD109096,453.38,45,Mexican,Lunch,Chennai,55
ORD109097,240.56,30,Indian,Dinner,Delhi,50
ORD109098,1133.39,30,Italian,Breakfast,Chennai,46
ORD109099,547.11,0,Italian,Lunch,Chennai,55
ORD109100,755.23,0,Continental,Dinner,Delhi,39
ORD109101,981.6,30,Fast Food,Dinner,Mumbai,46
ORD109102,490.53,30,Fast Food,Evening Snack,Mumbai,36
ORD109103,901.97,30,Indian,Dinner,Mumbai,26
ORD109104,292.19,60,Indian,Lunch,Hyderabad,48
ORD109105,455.86,20,Indian,Dinner,Hyderabad,39
ORD109106,301.95,0,Chinese,Lunch,Mumbai,35
ORD109107,1001.79,30,Fast Food,Dinner,Hyderabad,45
ORD109108,383.78,0,Continental,Lunch,Chennai,52
ORD109109,903.27,30,Mexican,Dinner,Mumbai,53
ORD109110,1140.46,30,Fast Food,Lunch,Chennai,41
ORD109111,704.16,30,Indian,Breakfast,Mumbai,59
ORD109112,717.03,20,Mexican,Lunch,Hyderabad,15
ORD109113,634.09,0,Indian,Breakfast,Delhi,36
ORD109114,492.18,20,Mexican,Breakfast,Hyderabad,35
ORD109115,649.44,30,Chinese,Dinner,Bangalore,21
ORD109116,782.95,20,Indian,Dinner,Hyderabad,15
ORD109117,1185.29,30,Indian,Breakfast,Bangalore,25
ORD109118,1134.65,20,Continental,Breakfast,Chennai,41
ORD109119,1055.26,45,Mexican,Lunch,Delhi,62
ORD109120,1083.59,60,Indian,Breakfast,Chennai,35
ORD109121,641.24,20,Fast Food,Evening Snack,Chennai,63
ORD109122,840.32,30,Indian,Dinner,Hyderabad,64
ORD109123,1089.82,0,Chinese,Dinner,Delhi,36
ORD109124,562.6,30,Mexican,Dinner,Chennai,35
ORD109125,1159.85,20,Fast Food,Evening Snack,Bangalore,26
ORD109126,586.58,30,Indian,Lunch,Delhi,39
ORD109127,781.14,20,Italian,Lunch,Hyderabad,24
ORD109128,895.29,45,Chinese,Dinner,Delhi,36
ORD109129,1148.12,0,Mexican,Dinner,Chennai,46
ORD109130,406.85,60,Continental,Dinner,Delhi,15
ORD109131,933.44,0,Italian,Dinner,Bangalore,33
ORD109132,696.86,20,Chinese,Dinner,Chennai,48
ORD109133,431.98,30,Indian,Dinner,Delhi,31
ORD109134,965.44,45,Chinese,Evening Snack,Mumbai,31
ORD109135,729.83,30,Fast Food,Dinner,Bangalore,34
ORD109136,844.02,20,Italian,Dinner,Hyderabad,64
ORD109137,489.05,45,Chinese,Breakfast,Chennai,16
ORD109138,655.34,30,Italian,Breakfast,Hyderabad,17
ORD109139,798.22,20,Italian,Lunch,Chennai,20
ORD109140,575.16,30,Italian,Dinner,Bangalore,16
ORD109141,358.29,30,Mexican,Dinner,Mumbai,16
ORD109142,1159.72,30,Chinese,Dinner,Delhi,53
ORD109143,687.04,30,Fast Food,Dinner,Hyderabad,58
ORD109144,920.62,45,Mexican,Dinner,Chennai,22
ORD109145,581.6,45,Continental,Lunch,Bangalore,37
ORD109146,522.89,30,Continental,Lunch,Delhi,22
ORD109147,577.52,0,Chinese,Evening Snack,Bangalore,32
ORD109148,579.66,30,Chinese,Dinner,Bangalore,55
ORD109149,721.39,60,Indian,Dinner,Delhi,42
ORD109150,720.64,20,Fast Food,Breakfast,Chennai,25
ORD109151,672.01,30,Indian,Lunch,Mumbai,51
ORD109152,291.53,30,Fast Food,Lunch,Hyderabad,18
ORD109153,670.88,30,Mexican,Breakfast,Mumbai,36
ORD109154,327.56,60,Indian,Lunch,Chennai,37
ORD109155,282.44,20,Continental,Dinner,Hyderabad,26
ORD109156,1129.28,30,Fast Food,Breakfast,Chennai,23
ORD109157,785.2,0,Indian,Lunch,Hyderabad,30
ORD109158,842.46,60,Fast Food,Lunch,Chennai,31
ORD109159,571.88,20,Continental,Lunch,Mumbai,44
ORD109160,1104.43,60,Fast Food,Lunch,Hyderabad,59
ORD109161,819.83,20,Mexican,Lunch,Delhi,63
ORD109162,957.63,20,Italian,Dinner,Bangalore,29
ORD109163,536.99,20,Continental,Dinner,Delhi,38
ORD109164,1158.01,30,Mexican,Dinner,Bangalore,15
ORD109165,1011.48,20,Chinese,Evening Snack,Delhi,16
ORD109166,1046.65,20,Continental,Evening Snack,Delhi,59
ORD109167,330.8,30,Continental,Breakfast,Chennai,40
ORD109168,434.51,60,Chinese,Evening Snack,Delhi,40
ORD109169,449.91,60,Fast Food,Lunch,Delhi,24
ORD109170,434.45,20,Italian,Evening Snack,Delhi,53
ORD109171,1048.18,30,Indian,Dinner,Mumbai,15
ORD109172,183.48,30,Continental,Evening Snack,Bangalore,46
ORD109173,229.9,30,Indian,Breakfast,Hyderabad,45
ORD109174,437.61,0,Fast Food,Breakfast,Mumbai,55
ORD109175,359.87,30,Indian,Breakfast,Hyderabad,44
ORD109176,393.45,30,Continental,Evening Snack,Delhi,47
ORD109177,987.84,20,Continental,Breakfast,Hyderabad,25
ORD109178,741.28,20,Continental,Evening Snack,Hyderabad,38
ORD109179,156.06,20,Fast Food,Breakfast,Delhi,29
ORD109180,600.79,45,Mexican,Lunch,Bangalore,32
ORD109181,578.28,45,Chinese,Dinner,Mumbai,55
ORD109182,269.64,0,Indian,Dinner,Delhi,40
ORD109183,859.95,30,Continental,Breakfast,Delhi,47
ORD109184,887.2,20,Fast Food,Dinner,Hyderabad,24
ORD109185,906.94,30,Italian,Evening Snack,Bangalore,20
ORD109186,914.89,20,Mexican,Dinner,Delhi,58
ORD109187,150.06,20,Continental,Dinner,Bangalore,54
ORD109188,1151.62,45,Chinese,Lunch,Bangalore,26
ORD109189,1004.92,30,Mexican,Dinner,Delhi,52
ORD109190,1099.18,20,Indian,Lunch,Mumbai,39
ORD109191,166.43,0,Indian,Lunch,Bangalore,16
ORD109192,1130.55,60,Indian,Dinner,Mumbai,29
ORD109193,1000.28,0,Continental,Lunch,Chennai,33
ORD109194,1029.08,30,Mexican,Dinner,Hyderabad,25
ORD109195,247.95,20,Chinese,Lunch,Mumbai,25
ORD109196,925.72,0,Chinese,Dinner,Hyderabad,54
ORD109197,1157.91,30,Chinese,Dinner,Chennai,19
ORD109198,862.47,60,Mexican,Dinner,Delhi,20
ORD109199,749.09,0,Fast Food,Lunch,Delhi,56
ORD109200,1142.91,0,Mexican,Lunch,Bangalore,20
ORD109201,615.08,45,Fast Food,Lunch,Chennai,26
ORD109202,779.26,30,Italian,Breakfast,Hyderabad,22
ORD109203,650.16,30,Indian,Breakfast,Bangalore,35
ORD109204,1129.49,20,Fast Food,Evening Snack,Chennai,24
ORD109205,229.89,20,Fast Food,Dinner,Mumbai,55
ORD109206,676.18,20,Chinese,Dinner,Delhi,37
ORD109207,871.3,30,Chinese,Lunch,Bangalore,30
ORD109208,981.5,0,Fast Food,Dinner,Hyderabad,39
ORD109209,762.17,30,Mexican,Dinner,Hyderabad,47
ORD109210,1104.36,30,Chinese,Evening Snack,Bangalore,20
ORD109211,1139.09,45,Italian,Breakfast,Mumbai,51
ORD109212,217.54,60,Chinese,Evening Snack,Bangalore,18
ORD109213,572.49,60,Mexican,Lunch,Hyderabad,34
ORD109214,174.63,30,Chinese,Breakfast,Chennai,44
ORD109215,495.89,20,Chinese,Dinner,Delhi,23
ORD109216,713.71,20,Indian,Lunch,Bangalore,36
ORD109217,1106.33,30,Italian,Evening Snack,Chennai,62
ORD109218,1038.88,30,Continental,Evening Snack,Bangalore,52
ORD109219,283.87,0,Fast Food,Lunch,Hyderabad,48
ORD109220,247.68,60,Chinese,Lunch,Mumbai,53
ORD109221,768.73,0,Fast Food,Breakfast,Delhi,15
ORD109222,708.72,30,Continental,Breakfast,Delhi,62
ORD109223,429.7,30,Fast Food,Dinner,Bangalore,15
ORD109224,1094.43,30,Italian,Dinner,Mumbai,35
ORD109225,1123.73,30,Continental,Breakfast,Bangalore,22
ORD109226,572.74,0,Indian,Breakfast,Mumbai,36
ORD109227,1084.82,60,Italian,Breakfast,Chennai,41
ORD109228,553.15,60,Chinese,Lunch,Chennai,22
ORD109229,923.66,30,Mexican,Evening Snack,Delhi,50
ORD109230,649.74,20,Fast Food,Breakfast,Bangalore,45
ORD109231,278.71,0,Mexican,Evening Snack,Hyderabad,34
ORD109232,1124.33,0,Continental,Evening Snack,Hyderabad,52
ORD109233,626.8,30,Continental,Breakfast,Hyderabad,54
ORD109234,921.21,20,Italian,Evening Snack,Mumbai,21
ORD109235,535.53,20,Fast Food,Lunch,Bangalore,35
ORD109236,169.82,30,Indian,Breakfast,Delhi,34
ORD109237,255.56,45,Continental,Evening Snack,Chennai,33
ORD109238,671.03,0,Chinese,Lunch,Chennai,55
ORD109239,874.46,30,Mexican,Lunch,Hyderabad,15
ORD109240,501.47,30,Chinese,Lunch,Chennai,31
ORD109241,880.26,60,Chinese,Breakfast,Bangalore,31
ORD109242,883.57,30,Chinese,Dinner,Chennai,32
ORD109243,889.13,30,Fast Food,Evening Snack,Chennai,21
ORD109244,667.15,30,Mexican,Breakfast,Delhi,25
ORD109245,1110.63,60,Chinese,Lunch,Mumbai,21
ORD109246,663.66,45,Italian,Breakfast,Hyderabad,63
ORD109247,622.78,0,Chinese,Lunch,Delhi,44
ORD109248,359.35,30,Italian,Dinner,Chennai,54
ORD109249,473.04,30,Italian,Lunch,Hyderabad,51
ORD109250,194.45,30,Continental,Evening Snack,Chennai,27
ORD109251,815.21,20,Fast Food,Lunch,Bangalore,42
ORD109252,410.96,20,Continental,Evening Snack,Mumbai,38
ORD109253,469.36,30,Chinese,Lunch,Delhi,39
ORD109254,959.36,20,Continental,Breakfast,Bangalore,43
ORD109255,493.58,20,Continental,Dinner,Chennai,44
ORD109256,404.31,45,Continental,Dinner,Bangalore,54
ORD109257,327.51,20,Italian,Dinner,Mumbai,58
ORD109258,963.6,30,Fast Food,Dinner,Mumbai,62
ORD109259,286.19,45,Italian,Evening Snack,Chennai,58
ORD109260,626.44,30,Fast Food,Dinner,Hyderabad,59
ORD109261,682.28,20,Continental,Evening Snack,Hyderabad,22
ORD109262,871.76,0,Fast Food,Dinner,Bangalore,30
ORD109263,814.95,30,Indian,Lunch,Hyderabad,42
ORD109264,1001.26,60,Continental,Evening Snack,Hyderabad,63
ORD109265,196.99,45,Italian,Evening Snack,Mumbai,58
ORD109266,461.26,30,Indian,Dinner,Bangalore,34
ORD109267,444.14,20,Chinese,Lunch,Delhi,51
ORD109268,303.32,20,Indian,Dinner,Chennai,53
ORD109269,453.64,30,Indian,Dinner,Bangalore,24
ORD109270,475.25,0,Chinese,Lunch,Chennai,63
ORD109271,697.98,45,Indian,Breakfast,Delhi,45
ORD109272,846.89,20,Italian,Lunch,Hyderabad,49
ORD109273,550.16,20,Italian,Evening Snack,Hyderabad,52
ORD109274,905.44,20,Chinese,Evening Snack,Bangalore,36
ORD109275,502.97,20,Fast Food,Dinner,Hyderabad,22
