Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery,Age Group,Restaurant Segment,Company Type,Customer Rating,Total Revenue
ORD113317,653.61,20,Continental,Breakfast,Mumbai,22,18-25,Fast-Food,Individual,4,673.61
ORD113318,1081.97,30,Indian,Lunch,Hyderabad,60,36-50,Fast-Food,Corporate,1,1111.97
ORD113319,744.71,0,Indian,Lunch,Chennai,17,18-25,Fast-Food,Corporate,5,744.71
ORD113320,865.61,45,Chinese,Breakfast,Hyderabad,26,26-35,Casual,Corporate,4,910.61
ORD113321,505.98,60,Continental,Lunch,Delhi,33,50+,Casual,Individual,3,565.98
ORD113322,749.98,30,Chinese,Lunch,Mumbai,30,18-25,Fast-Food,Corporate,4,779.98
ORD113323,619.75,60,Indian,Dinner,Delhi,30,36-50,Fast-Food,Individual,4,679.75
ORD113324,842.09,0,Chinese,Breakfast,Chennai,23,26-35,Premium,Corporate,4,842.09
ORD113325,203.1,20,Fast Food,Lunch,Bangalore,49,18-25,Fast-Food,Individual,2,223.1
ORD113326,667.97,0,Mexican,Dinner,Delhi,50,50+,Casual,Individual,2,667.97
ORD113327,460.79,45,Italian,Dinner,Bangalore,24,18-25,Premium,Individual,4,505.79
ORD113328,492.49,60,Chinese,Dinner,Mumbai,63,36-50,Fast-Food,Individual,1,552.49
ORD113329,1158.96,20,Mexican,Dinner,Bangalore,64,18-25,Fast-Food,Corporate,1,1178.96
ORD113330,341.83,30,Indian,Dinner,Hyderabad,26,50+,Fast-Food,Individual,4,371.83
ORD113331,476.81,20,Chinese,Dinner,Bangalore,20,50+,Premium,Individual,4,496.81
ORD113332,685.39,20,Chinese,Dinner,Delhi,40,36-50,Premium,Corporate,3,705.39
ORD113333,1056.18,20,Mexican,Evening Snack,Mumbai,48,50+,Premium,Corporate,2,1076.18
ORD113334,587.5,30,Indian,Lunch,Mumbai,29,26-35,Fast-Food,Individual,4,617.5
ORD113335,931.06,0,Mexican,Dinner,Mumbai,56,50+,Premium,Corporate,1,931.06
ORD113336,1049.19,0,Continental,Dinner,Chennai,19,26-35,Premium,Corporate,5,1049.19
ORD113337,475.52,20,Indian,Evening Snack,Delhi,48,18-25,Premium,Individual,2,495.52
ORD113338,562.39,0,Indian,Lunch,Delhi,25,26-35,Premium,Individual,4,562.39
ORD113339,524.38,30,Mexican,Lunch,Delhi,30,26-35,Casual,Individual,4,554.38
ORD113340,1024.5,0,Mexican,Lunch,Mumbai,54,18-25,Fast-Food,Corporate,1,1024.5
ORD113341,196.56,20,Italian,Lunch,Mumbai,17,50+,Premium,Individual,5,216.56
ORD113342,473.84,30,Mexican,Lunch,Chennai,52,26-35,Casual,Individual,1,503.84
ORD113343,863.38,20,Continental,Dinner,Bangalore,22,50+,Casual,Corporate,4,883.38
ORD113344,743.72,60,Continental,Evening Snack,Hyderabad,59,18-25,Fast-Food,Corporate,1,803.72
ORD113345,608.1,30,Mexican,Dinner,Hyderabad,23,36-50,Fast-Food,Individual,4,638.1
ORD113346,716.95,20,Italian,Dinner,Bangalore,34,50+,Premium,Corporate,3,736.95
ORD113347,357.46,0,Italian,Breakfast,Mumbai,44,50+,Fast-Food,Individual,2,357.46
ORD113348,602.25,45,Continental,Lunch,Bangalore,51,36-50,Fast-Food,Individual,1,647.25
ORD113349,676.79,20,Indian,Dinner,Bangalore,44,36-50,Fast-Food,Corporate,2,696.79
ORD113350,1096.25,20,Chinese,Dinner,Chennai,49,18-25,Fast-Food,Corporate,2,1116.25
ORD113351,423.88,45,Fast Food,Breakfast,Chennai,17,50+,Premium,Individual,5,468.88
ORD113352,1061.22,0,Chinese,Lunch,Mumbai,62,50+,Casual,Corporate,1,1061.22
ORD113353,826.45,20,Fast Food,Lunch,Delhi,26,18-25,Fast-Food,Corporate,4,846.45
ORD113354,171.36,30,Italian,Lunch,Mumbai,39,50+,Casual,Individual,3,201.36
ORD113355,910.86,45,Fast Food,Evening Snack,Chennai,31,26-35,Casual,Corporate,3,955.86
ORD113356,187.33,45,Indian,Evening Snack,Chennai,32,26-35,Casual,Individual,3,232.33
ORD113357,1197.25,20,Continental,Breakfast,Mumbai,34,26-35,Fast-Food,Corporate,3,1217.25
ORD113358,1066.27,45,Italian,Dinner,Bangalore,59,50+,Fast-Food,Corporate,1,1111.27
ORD113359,462.21,0,Italian,Lunch,Chennai,51,26-35,Premium,Individual,1,462.21
ORD113360,420.28,20,Chinese,Breakfast,Hyderabad,21,26-35,Fast-Food,Individual,4,440.28
ORD113361,550.51,0,Chinese,Breakfast,Delhi,44,18-25,Fast-Food,Individual,2,550.51
ORD113362,523.98,0,Mexican,Breakfast,Delhi,62,18-25,Fast-Food,Individual,1,523.98
ORD113363,540.95,30,Continental,Lunch,Hyderabad,19,36-50,Casual,Individual,5,570.95
ORD113364,484.19,0,Indian,Dinner,Chennai,53,36-50,Premium,Individual,1,484.19
ORD113365,802.19,30,Continental,Evening Snack,Hyderabad,60,36-50,Casual,Corporate,1,832.19
ORD113366,322.48,20,Mexican,Evening Snack,Chennai,28,36-50,Premium,Individual,4,342.48
ORD113367,1038.28,0,Fast Food,Dinner,Mumbai,28,18-25,Fast-Food,Corporate,4,1038.28
ORD113368,1003.02,30,Continental,Dinner,Delhi,56,18-25,Fast-Food,Corporate,1,1033.02
ORD113369,650.31,30,Chinese,Lunch,Hyderabad,17,18-25,Casual,Individual,5,680.31
ORD113370,1045.37,30,Continental,Dinner,Mumbai,23,26-35,Casual,Corporate,4,1075.37
ORD113371,409.5,30,Indian,Dinner,Chennai,60,26-35,Casual,Individual,1,439.5
ORD113372,168.44,20,Fast Food,Evening Snack,Mumbai,63,36-50,Premium,Individual,1,188.44
ORD113373,800.17,60,Fast Food,Dinner,Delhi,16,26-35,Casual,Corporate,5,860.17
ORD113374,630.8,0,Fast Food,Dinner,Delhi,37,50+,Fast-Food,Individual,3,630.8
ORD113375,745.52,30,Italian,Dinner,Bangalore,16,18-25,Premium,Corporate,5,775.52
ORD113376,1094.31,60,Indian,Breakfast,Bangalore,55,36-50,Premium,Corporate,1,1154.31
ORD113377,1168.42,20,Indian,Dinner,Hyderabad,43,36-50,Fast-Food,Corporate,2,1188.42
ORD113378,816.18,20,Chinese,Dinner,Delhi,43,50+,Casual,Corporate,2,836.18
ORD113379,952.26,30,Indian,Evening Snack,Chennai,38,26-35,Casual,Corporate,3,982.26
ORD113380,238.0,30,Mexican,Breakfast,Delhi,60,36-50,Fast-Food,Individual,1,268.0
ORD113381,318.75,20,Mexican,Lunch,Mumbai,40,26-35,Fast-Food,Individual,3,338.75
ORD113382,919.87,45,Mexican,Breakfast,Delhi,61,26-35,Fast-Food,Corporate,1,964.87
ORD113383,602.93,20,Continental,Lunch,Mumbai,51,50+,Fast-Food,Individual,1,622.93
ORD113384,618.26,45,Continental,Breakfast,Chennai,27,36-50,Premium,Individual,4,663.26
ORD113385,474.04,20,Continental,Lunch,Delhi,61,26-35,Premium,Individual,1,494.04
ORD113386,787.72,30,Continental,Lunch,Delhi,38,26-35,Casual,Corporate,3,817.72
ORD113387,344.42,20,Indian,Lunch,Delhi,55,50+,Premium,Individual,1,364.42
ORD113388,808.26,20,Fast Food,Lunch,Bangalore,34,50+,Premium,Corporate,3,828.26
ORD113389,332.49,20,Continental,Lunch,Bangalore,50,26-35,Premium,Individual,2,352.49
ORD113390,217.02,20,Chinese,Lunch,Chennai,35,50+,Fast-Food,Individual,3,237.02
ORD113391,496.88,45,Fast Food,Lunch,Delhi,23,26-35,Premium,Individual,4,541.88
ORD113392,392.7,30,Chinese,Dinner,Mumbai,29,36-50,Casual,Individual,4,422.7
ORD113393,1083.44,20,Italian,Lunch,Mumbai,56,18-25,Premium,Corporate,1,1103.44
ORD113394,207.7,20,Fast Food,Lunch,Chennai,25,50+,Fast-Food,Individual,4,227.7
ORD113395,335.44,45,Mexican,Dinner,Hyderabad,15,18-25,Premium,Individual,5,380.44
ORD113396,726.16,45,Indian,Dinner,Delhi,55,26-35,Casual,Corporate,1,771.16
ORD113397,655.12,20,Chinese,Dinner,Mumbai,51,26-35,Premium,Individual,1,675.12
ORD113398,198.14,30,Continental,Lunch,Hyderabad,49,26-35,Casual,Individual,2,228.14
ORD113399,157.62,20,Mexican,Lunch,Bangalore,37,18-25,Fast-Food,Individual,3,177.62
ORD113400,1187.47,0,Italian,Breakfast,Bangalore,55,26-35,Casual,Corporate,1,1187.47
ORD113401,841.78,20,Chinese,Dinner,Bangalore,38,50+,Casual,Corporate,3,861.78
ORD113402,533.68,30,Indian,Dinner,Mumbai,52,36-50,Fast-Food,Individual,1,563.68
ORD113403,643.95,30,Italian,Dinner,Chennai,48,36-50,Casual,Individual,2,673.95
ORD113404,429.88,45,Mexican,Evening Snack,Mumbai,19,50+,Premium,Individual,5,474.88
ORD113405,512.12,0,Continental,Dinner,Bangalore,31,36-50,Premium,Individual,3,512.12
ORD113406,831.5,20,Continental,Lunch,Hyderabad,45,18-25,Casual,Corporate,2,851.5
ORD113407,1076.95,20,Fast Food,Lunch,Chennai,30,26-35,Premium,Corporate,4,1096.95
ORD113408,343.34,30,Mexican,Dinner,Delhi,36,26-35,Premium,Individual,3,373.34
ORD113409,1032.38,20,Chinese,Lunch,Chennai,56,26-35,Fast-Food,Corporate,1,1052.38
ORD113410,277.63,30,Continental,Dinner,Hyderabad,25,18-25,Casual,Individual,4,307.63
ORD113411,375.74,30,Continental,Lunch,Mumbai,29,18-25,Premium,Individual,4,405.74
ORD113412,189.03,30,Fast Food,Breakfast,Bangalore,59,18-25,Casual,Individual,1,219.03
ORD113413,297.85,20,Chinese,Evening Snack,Chennai,32,50+,Casual,Individual,3,317.85
ORD113414,1113.17,0,Mexican,Lunch,Chennai,30,18-25,Premium,Corporate,4,1113.17
ORD113415,632.41,20,Mexican,Lunch,Bangalore,20,36-50,Fast-Food,Individual,4,652.41
ORD113416,231.55,30,Italian,Dinner,Chennai,61,50+,Fast-Food,Individual,1,261.55
ORD113417,1157.71,0,Continental,Dinner,Hyderabad,21,50+,Casual,Corporate,4,1157.71
ORD113418,1072.94,0,Fast Food,Lunch,Bangalore,31,50+,Fast-Food,Corporate,3,1072.94
ORD113419,942.42,60,Fast Food,Breakfast,Hyderabad,36,18-25,Premium,Corporate,3,1002.42
ORD113420,1130.15,20,Mexican,Lunch,Chennai,40,50+,Premium,Corporate,3,1150.15
ORD113421,381.14,20,Fast Food,Lunch,Hyderabad,15,18-25,Fast-Food,Individual,5,401.14
ORD113422,1028.19,0,Chinese,Dinner,Bangalore,50,18-25,Fast-Food,Corporate,2,1028.19
ORD113423,874.49,30,Chinese,Lunch,Mumbai,53,50+,Casual,Corporate,1,904.49
ORD113424,1063.25,20,Chinese,Lunch,Mumbai,39,26-35,Fast-Food,Corporate,3,1083.25
ORD113425,986.76,30,Continental,Dinner,Chennai,18,26-35,Casual,Corporate,5,1016.76
ORD113426,513.82,30,Indian,Dinner,Bangalore,64,50+,Premium,Individual,1,543.82
ORD113427,963.12,60,Mexican,Lunch,Hyderabad,32,26-35,Fast-Food,Corporate,3,1023.12
ORD113428,425.58,20,Indian,Evening Snack,Delhi,52,36-50,Casual,Individual,1,445.58
ORD113429,495.02,30,Indian,Dinner,Chennai,49,36-50,Casual,Individual,2,525.02
ORD113430,263.3,20,Italian,Dinner,Mumbai,25,18-25,Casual,Individual,4,283.3
ORD113431,1131.83,20,Chinese,Dinner,Bangalore,59,26-35,Casual,Corporate,1,1151.83
ORD113432,455.55,0,Chinese,Dinner,Mumbai,55,36-50,Premium,Individual,1,455.55
ORD113433,696.65,30,Chinese,Lunch,Chennai,29,50+,Fast-Food,Corporate,4,726.65
ORD113434,560.9,0,Mexican,Lunch,Bangalore,38,26-35,Casual,Individual,3,560.9
ORD113435,1157.92,20,Chinese,Lunch,Mumbai,48,36-50,Fast-Food,Corporate,2,1177.92
ORD113436,501.8,20,Chinese,Dinner,Bangalore,26,36-50,Fast-Food,Individual,4,521.8
ORD113437,967.47,20,Italian,Breakfast,Mumbai,31,50+,Premium,Corporate,3,987.47
ORD113438,1048.19,20,Italian,Lunch,Bangalore,17,18-25,Fast-Food,Corporate,5,1068.19
ORD113439,607.39,20,Indian,Dinner,Delhi,43,50+,Premium,Individual,2,627.39
ORD113440,547.08,20,Fast Food,Dinner,Hyderabad,16,18-25,Premium,Individual,5,567.08
ORD113441,935.13,0,Fast Food,Lunch,Bangalore,24,36-50,Casual,Corporate,4,935.13
ORD113442,1108.54,20,Mexican,Lunch,Hyderabad,25,18-25,Premium,Corporate,4,1128.54
ORD113443,942.68,30,Indian,Lunch,Chennai,38,36-50,Casual,Corporate,3,972.68
ORD113444,388.48,45,Mexican,Dinner,Mumbai,35,36-50,Premium,Individual,3,433.48
ORD113445,1082.72,30,Continental,Evening Snack,Mumbai,25,26-35,Premium,Corporate,4,1112.72
ORD113446,556.96,30,Italian,Lunch,Chennai,52,18-25,Fast-Food,Individual,1,586.96
ORD113447,755.04,45,Chinese,Lunch,Mumbai,33,18-25,Casual,Corporate,3,800.04
ORD113448,1023.01,0,Fast Food,Dinner,Delhi,37,18-25,Fast-Food,Corporate,3,1023.01
ORD113449,347.81,30,Indian,Breakfast,Delhi,60,50+,Premium,Individual,1,377.81
ORD113450,973.74,0,Fast Food,Lunch,Delhi,46,26-35,Casual,Corporate,2,973.74
ORD113451,775.97,30,Fast Food,Lunch,Chennai,43,26-35,Premium,Corporate,2,805.97
ORD113452,1088.01,30,Chinese,Breakfast,Hyderabad,40,26-35,Premium,Corporate,3,1118.01
ORD113453,330.57,45,Italian,Lunch,Chennai,63,50+,Fast-Food,Individual,1,375.57
ORD113454,591.72,30,Fast Food,Dinner,Hyderabad,43,18-25,Casual,Individual,2,621.72
ORD113455,1024.49,20,Indian,Breakfast,Chennai,24,18-25,Casual,Corporate,4,1044.49
ORD113456,170.19,20,Mexican,Lunch,Mumbai,53,18-25,Casual,Individual,1,190.19
ORD113457,267.81,0,Mexican,Dinner,Chennai,41,26-35,Premium,Individual,2,267.81
ORD113458,1190.09,30,Chinese,Evening Snack,Delhi,59,26-35,Casual,Corporate,1,1220.09
ORD113459,444.41,30,Mexican,Lunch,Delhi,50,36-50,Premium,Individual,2,474.41
ORD113460,1174.32,20,Chinese,Lunch,Delhi,43,50+,Premium,Corporate,2,1194.32
ORD113461,341.66,60,Indian,Lunch,Mumbai,35,50+,Premium,Individual,3,401.66
ORD113462,529.15,60,Chinese,Breakfast,Delhi,29,26-35,Casual,Individual,4,589.15
ORD113463,940.51,20,Continental,Lunch,Delhi,28,36-50,Fast-Food,Corporate,4,960.51
ORD113464,840.67,30,Fast Food,Dinner,Delhi,27,18-25,Premium,Corporate,4,870.67
ORD113465,760.18,0,Indian,Dinner,Delhi,49,26-35,Fast-Food,Corporate,2,760.18
ORD113466,706.39,30,Chinese,Breakfast,Delhi,32,50+,Casual,Corporate,3,736.39
ORD113467,1035.61,30,Mexican,Lunch,Hyderabad,18,50+,Casual,Corporate,5,1065.61
ORD113468,396.7,45,Chinese,Evening Snack,Mumbai,60,50+,Casual,Individual,1,441.7
ORD113469,614.59,20,Mexican,Lunch,Chennai,54,18-25,Casual,Individual,1,634.59
ORD113470,313.22,45,Fast Food,Lunch,Mumbai,53,50+,Casual,Individual,1,358.22
ORD113471,775.74,45,Continental,Evening Snack,Mumbai,33,18-25,Fast-Food,Corporate,3,820.74
ORD113472,413.07,30,Continental,Dinner,Hyderabad,58,18-25,Casual,Individual,1,443.07
ORD113473,500.53,20,Mexican,Dinner,Delhi,26,18-25,Casual,Individual,4,520.53
ORD113474,644.81,30,Indian,Evening Snack,Mumbai,62,26-35,Casual,Individual,1,674.81
ORD113475,178.11,30,Mexican,Lunch,Chennai,52,18-25,Casual,Individual,1,208.11
ORD113476,246.53,60,Chinese,Dinner,Chennai,38,36-50,Casual,Individual,3,306.53
ORD113477,870.23,0,Indian,Dinner,Bangalore,17,50+,Premium,Corporate,5,870.23
ORD113478,600.42,20,Indian,Dinner,Delhi,20,26-35,Premium,Individual,4,620.42
ORD113479,1058.03,30,Chinese,Dinner,Mumbai,48,50+,Fast-Food,Corporate,2,1088.03
ORD113480,879.41,20,Fast Food,Evening Snack,Chennai,35,18-25,Casual,Corporate,3,899.41
ORD113481,158.51,30,Indian,Evening Snack,Delhi,47,26-35,Fast-Food,Individual,2,188.51
ORD113482,797.55,0,Chinese,Dinner,Bangalore,37,36-50,Fast-Food,Corporate,3,797.55
ORD113483,248.41,30,Italian,Lunch,Hyderabad,62,18-25,Casual,Individual,1,278.40999999999997
ORD113484,969.98,30,Continental,Lunch,Bangalore,38,50+,Casual,Corporate,3,999.98
ORD113485,1191.08,30,Italian,Lunch,Bangalore,39,36-50,Premium,Corporate,3,1221.08
ORD113486,707.76,30,Italian,Breakfast,Bangalore,53,18-25,Casual,Corporate,1,737.76
ORD113487,866.92,45,Continental,Lunch,Bangalore,53,36-50,Premium,Corporate,1,911.92
ORD113488,399.18,45,Italian,Lunch,Mumbai,32,18-25,Fast-Food,Individual,3,444.18
ORD113489,609.48,0,Fast Food,Lunch,Hyderabad,55,26-35,Fast-Food,Individual,1,609.48
ORD113490,1048.9,30,Mexican,Lunch,Delhi,40,18-25,Premium,Corporate,3,1078.9
ORD113491,325.79,20,Continental,Breakfast,Chennai,27,26-35,Premium,Individual,4,345.79
ORD113492,428.81,20,Italian,Dinner,Delhi,58,18-25,Casual,Individual,1,448.81
ORD113493,617.71,45,Continental,Dinner,Chennai,25,18-25,Premium,Individual,4,662.71
ORD113494,897.86,30,Fast Food,Evening Snack,Mumbai,18,50+,Premium,Corporate,5,927.86
ORD113495,544.68,30,Continental,Breakfast,Mumbai,37,36-50,Casual,Individual,3,574.68
ORD113496,1124.12,30,Continental,Dinner,Chennai,46,36-50,Fast-Food,Corporate,2,1154.12
ORD113497,249.18,30,Mexican,Dinner,Chennai,60,36-50,Premium,Individual,1,279.18
ORD113498,539.34,45,Mexican,Lunch,Delhi,15,18-25,Casual,Individual,5,584.34
ORD113499,894.4,0,Chinese,Lunch,Bangalore,19,18-25,Casual,Corporate,5,894.4
ORD113500,387.29,30,Chinese,Dinner,Mumbai,35,18-25,Premium,Individual,3,417.29
ORD113501,839.23,0,Mexican,Dinner,Mumbai,43,26-35,Fast-Food,Corporate,2,839.23
ORD113502,322.43,20,Continental,Dinner,Mumbai,58,26-35,Casual,Individual,1,342.43
ORD113503,208.78,0,Indian,Evening Snack,Chennai,17,50+,Premium,Individual,5,208.78
ORD113504,277.07,20,Chinese,Evening Snack,Bangalore,57,18-25,Fast-Food,Individual,1,297.07
ORD113505,1126.48,30,Chinese,Dinner,Mumbai,34,36-50,Premium,Corporate,3,1156.48
ORD113506,729.34,30,Indian,Lunch,Chennai,21,36-50,Casual,Corporate,4,759.34
ORD113507,986.16,20,Fast Food,Lunch,Mumbai,49,50+,Casual,Corporate,2,1006.16
ORD113508,499.29,20,Indian,Breakfast,Bangalore,62,36-50,Casual,Individual,1,519.29
ORD113509,772.29,0,Fast Food,Lunch,Delhi,52,50+,Premium,Corporate,1,772.29
ORD113510,669.7,20,Chinese,Dinner,Hyderabad,46,18-25,Casual,Individual,2,689.7
ORD113511,1143.02,20,Chinese,Lunch,Delhi,40,36-50,Premium,Corporate,3,1163.02
ORD113512,934.95,0,Fast Food,Lunch,Chennai,42,18-25,Fast-Food,Corporate,2,934.95
ORD113513,917.07,45,Italian,Lunch,Delhi,18,26-35,Fast-Food,Corporate,5,962.07
ORD113514,198.67,45,Fast Food,Lunch,Mumbai,35,36-50,Fast-Food,Individual,3,243.67
ORD113515,727.15,0,Italian,Dinner,Chennai,44,26-35,Fast-Food,Corporate,2,727.15
ORD113516,640.34,20,Continental,Evening Snack,Mumbai,38,36-50,Casual,Individual,3,660.34
ORD113517,1124.23,30,Chinese,Lunch,Delhi,38,18-25,Casual,Corporate,3,1154.23
ORD113518,420.21,45,Fast Food,Dinner,Hyderabad,27,50+,Premium,Individual,4,465.21
ORD113519,433.33,0,Fast Food,Dinner,Hyderabad,35,18-25,Fast-Food,Individual,3,433.33
ORD113520,581.91,60,Chinese,Dinner,Delhi,20,18-25,Fast-Food,Individual,4,641.91
ORD113521,405.54,0,Continental,Lunch,Delhi,45,18-25,Premium,Individual,2,405.54
ORD113522,285.64,30,Fast Food,Breakfast,Chennai,52,36-50,Premium,Individual,1,315.64
ORD113523,1050.29,0,Continental,Dinner,Chennai,34,50+,Premium,Corporate,3,1050.29
ORD113524,736.19,60,Indian,Dinner,Hyderabad,15,26-35,Premium,Corporate,5,796.19
ORD113525,1054.43,20,Chinese,Breakfast,Hyderabad,52,18-25,Fast-Food,Corporate,1,1074.43
ORD113526,1022.69,30,Fast Food,Evening Snack,Hyderabad,25,36-50,Casual,Corporate,4,1052.69
ORD113527,446.14,0,Chinese,Breakfast,Chennai,25,26-35,Fast-Food,Individual,4,446.14
ORD113528,725.12,20,Indian,Dinner,Chennai,48,18-25,Premium,Corporate,2,745.12
ORD113529,237.38,30,Indian,Dinner,Delhi,30,26-35,Casual,Individual,4,267.38
ORD113530,1111.01,60,Indian,Breakfast,Chennai,15,18-25,Fast-Food,Corporate,5,1171.01
ORD113531,574.48,60,Continental,Breakfast,Delhi,43,26-35,Premium,Individual,2,634.48
ORD113532,563.36,45,Fast Food,Lunch,Bangalore,37,26-35,Casual,Individual,3,608.36
ORD113533,467.89,45,Italian,Lunch,Delhi,44,50+,Casual,Individual,2,512.89
ORD113534,633.7,60,Chinese,Lunch,Bangalore,54,50+,Premium,Individual,1,693.7
ORD113535,414.35,0,Italian,Breakfast,Chennai,55,18-25,Casual,Individual,1,414.35
ORD113536,543.59,0,Fast Food,Dinner,Hyderabad,50,36-50,Fast-Food,Individual,2,543.59
ORD113537,989.94,0,Fast Food,Lunch,Delhi,38,50+,Fast-Food,Corporate,3,989.94
ORD113538,1025.97,30,Indian,Breakfast,Mumbai,23,26-35,Fast-Food,Corporate,4,1055.97
ORD113539,469.39,60,Italian,Breakfast,Delhi,38,50+,Casual,Individual,3,529.39
ORD113540,642.47,30,Fast Food,Lunch,Chennai,21,50+,Casual,Individual,4,672.47
ORD113541,1067.51,30,Fast Food,Lunch,Mumbai,42,18-25,Premium,Corporate,2,1097.51
ORD113542,205.31,45,Fast Food,Breakfast,Hyderabad,33,50+,Premium,Individual,3,250.31
ORD113543,1083.6,60,Mexican,Lunch,Delhi,23,50+,Casual,Corporate,4,1143.6
ORD113544,380.14,30,Mexican,Dinner,Mumbai,40,26-35,Fast-Food,Individual,3,410.14
ORD113545,862.47,45,Italian,Evening Snack,Delhi,50,50+,Casual,Corporate,2,907.47
ORD113546,761.68,0,Indian,Breakfast,Mumbai,51,26-35,Fast-Food,Corporate,1,761.68
ORD113547,730.59,30,Continental,Evening Snack,Mumbai,19,50+,Premium,Corporate,5,760.59
ORD113548,1052.33,20,Mexican,Dinner,Mumbai,49,50+,Casual,Corporate,2,1072.33
ORD113549,256.65,20,Italian,Lunch,Mumbai,43,36-50,Casual,Individual,2,276.65
ORD113550,514.38,20,Mexican,Lunch,Hyderabad,24,50+,Casual,Individual,4,534.38
ORD113551,715.17,45,Fast Food,Lunch,Bangalore,58,26-35,Fast-Food,Corporate,1,760.17
ORD113552,1001.85,20,Chinese,Breakfast,Bangalore,58,26-35,Premium,Corporate,1,1021.85
ORD113553,377.27,30,Continental,Lunch,Chennai,23,18-25,Fast-Food,Individual,4,407.27
ORD113554,993.08,20,Indian,Lunch,Chennai,21,18-25,Premium,Corporate,4,1013.08
ORD113555,569.62,60,Chinese,Dinner,Bangalore,20,36-50,Fast-Food,Individual,4,629.62
ORD113556,348.36,30,Indian,Lunch,Chennai,49,26-35,Premium,Individual,2,378.36
ORD113557,946.94,0,Chinese,Dinner,Delhi,29,26-35,Fast-Food,Corporate,4,946.94
ORD113558,245.44,20,Mexican,Evening Snack,Delhi,55,26-35,Casual,Individual,1,265.44
ORD113559,690.51,60,Fast Food,Breakfast,Chennai,31,36-50,Fast-Food,Corporate,3,750.51
ORD113560,217.07,60,Indian,Dinner,Mumbai,49,26-35,Casual,Individual,2,277.07
ORD113561,524.24,30,Indian,Dinner,Delhi,39,18-25,Casual,Individual,3,554.24
ORD113562,781.13,30,Continental,Lunch,Mumbai,38,36-50,Casual,Corporate,3,811.13
ORD113563,733.92,60,Chinese,Lunch,Delhi,41,18-25,Fast-Food,Corporate,2,793.92
ORD113564,574.89,30,Indian,Dinner,Bangalore,55,18-25,Casual,Individual,1,604.89
ORD113565,600.5,60,Mexican,Breakfast,Chennai,47,36-50,Fast-Food,Individual,2,660.5
ORD113566,388.11,20,Indian,Evening Snack,Mumbai,35,50+,Premium,Individual,3,408.11
ORD113567,628.68,60,Chinese,Breakfast,Mumbai,30,50+,Fast-Food,Individual,4,688.68
ORD113568,1150.92,30,Indian,Dinner,Mumbai,41,18-25,Fast-Food,Corporate,2,1180.92
ORD113569,1042.98,30,Continental,Dinner,Delhi,29,50+,Fast-Food,Corporate,4,1072.98
ORD113570,302.49,0,Continental,Dinner,Bangalore,18,26-35,Premium,Individual,5,302.49
ORD113571,181.27,30,Fast Food,Lunch,Chennai,25,36-50,Premium,Individual,4,211.27
ORD113572,1130.2,30,Chinese,Evening Snack,Hyderabad,29,18-25,Premium,Corporate,4,1160.2
ORD113573,703.09,20,Continental,Evening Snack,Chennai,37,26-35,Casual,Corporate,3,723.09
ORD113574,714.73,30,Continental,Lunch,Mumbai,56,50+,Fast-Food,Corporate,1,744.73
ORD113575,969.75,20,Mexican,Dinner,Delhi,28,26-35,Fast-Food,Corporate,4,989.75
ORD113576,480.42,60,Fast Food,Dinner,Mumbai,54,50+,Casual,Individual,1,540.4200000000001
ORD113577,656.0,20,Fast Food,Dinner,Bangalore,58,18-25,Casual,Individual,1,676.0
ORD113578,1167.1,0,Mexican,Dinner,Hyderabad,31,26-35,Fast-Food,Corporate,3,1167.1
ORD113579,855.76,0,Chinese,Evening Snack,Mumbai,28,36-50,Casual,Corporate,4,855.76
ORD113580,311.43,30,Fast Food,Evening Snack,Delhi,34,18-25,Casual,Individual,3,341.43
ORD113581,289.89,30,Chinese,Breakfast,Hyderabad,36,26-35,Premium,Individual,3,319.89
ORD113582,364.48,0,Fast Food,Dinner,Hyderabad,60,26-35,Casual,Individual,1,364.48
ORD113583,955.05,20,Chinese,Dinner,Mumbai,44,50+,Casual,Corporate,2,975.05
ORD113584,460.15,60,Indian,Dinner,Mumbai,46,18-25,Fast-Food,Individual,2,520.15
ORD113585,172.46,60,Mexican,Breakfast,Bangalore,55,18-25,Casual,Individual,1,232.46
ORD113586,1141.38,0,Mexican,Lunch,Bangalore,33,18-25,Casual,Corporate,3,1141.38
ORD113587,328.2,0,Mexican,Lunch,Delhi,15,18-25,Casual,Individual,5,328.2
ORD113588,160.04,0,Chinese,Lunch,Bangalore,37,50+,Premium,Individual,3,160.04
ORD113589,398.99,45,Chinese,Dinner,Mumbai,35,36-50,Fast-Food,Individual,3,443.99
ORD113590,396.78,0,Fast Food,Breakfast,Delhi,51,18-25,Premium,Individual,1,396.78
